"duration","end_of_fade_in","key_confidence","loudness","mode","mode_confidence","start_of_fade_out","tempo","time_signature_confidence","artist_familiarity","artist_hotttnesss","year","newdata$key1","newdata$key2","newdata$key3","newdata$key4","newdata$key5","newdata$key6","newdata$key7","newdata$key8","newdata$key9","newdata$key10","newdata$key11","newdata$time_signature3","newdata$time_signature4","newdata$time_signature5","newdata$time_signature7"
212.11383,0,0.308,-4.829,1,0.479,208.44,89.89,0.575,0.831163941108983,0.578933540316804,2005,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
182.80444,4.661,0.729,-6.825,1,0.454,172.089,111.266,0.766,0.698969925264484,0.48678302492271,2006,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
234.65751,0,0.458,-9.768,0,0.243,232.525,164.637,1,0.578648938865807,0.37658296179903,2004,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
234.47465,0,0.476,-6.814,1,0.509,222.198,131.065,1,0.673653885321899,0.461679633089085,2008,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
247.77098,2.682,0.448,-3.756,1,0.431,244.535,132.731,0.58,0.816842853789167,0.567889145461773,2001,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
195.00363,0,0.556,-11.41,1,0.473,184.726,66.49,0.734,0.610713219469104,0.425126208212083,2000,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
467.43465,0,0.785,-7.19,0,0.631,461.822,131.996,0,0.63013046722074,0.469965125078875,2008,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
328.72444,0.136,0.093,-5.711,1,0.332,318.996,113.471,0.576,0.909247283466974,0.554938522474631,2006,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
293.53751,0,0.887,-10.614,1,0.73,289.831,92.379,0.989,0.541968374733863,0.417885348963039,1998,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
185.23383,0,0.163,-4.92,1,0.572,185.234,124.993,0.299,0.686988954629245,0.606630151729185,1988,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
284.76036,0.171,0.742,-10.631,1,0.72,274.733,120.277,1,0.617608693987484,0.405967369201793,1989,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
218.38322,0.334,0.161,-10.112,1,0.325,207.459,91.399,1,0.705881776977688,0.491178953749311,1994,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
313.10322,3.338,0.216,-12.584,1,0.523,293.645,110.742,0.693,0.839275392927277,0.521843187008359,2005,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
70.53016,0.34,0.009,-17.332,1,0.362,70.53,94.807,0.797,0.709198454661018,0.455774853570282,1999,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
248.86812,0,0.695,-5.004,1,0.512,248.868,138.517,0.781,0.580204476014088,0.400306607094549,1993,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
259.60444,0.462,0.323,-14.109,0,0.341,239.009,124.67,0.509,0.606102514726263,0.39601875365133,1988,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
74.762,0,0.112,-19.121,1,0.581,67.245,117.815,1,0.426667857069405,0.332275746599068,1984,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
232.48934,0.898,0.694,-6.388,0,0.735,218.552,85.96,0.485,0.537385267380566,0.370540726442693,2009,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
129.48853,0.2,0.151,-6.316,1,0.437,123.35,117.73,1,0.626803106327378,0.405234690787408,1988,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
245.75955,0.113,0.055,-7.943,0,0.198,235.259,112.258,0.897,0.790922847956092,0.60118494179409,1991,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
173.58322,0.392,0.537,-16.685,0,0.434,169.378,86.442,0.921,0.547325146971606,0.359709363269764,1990,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
278.38649,0.545,1,-8.978,1,0.749,278.386,174.037,0,0.562386300423542,0.390361004757671,1991,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
311.19628,0.191,0.066,-9.507,0,0.312,300.391,88.73,0.251,0.86414321888353,0.72617438691092,1982,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
132.51873,0.183,0.858,-14.421,1,0.689,132.519,142.409,0,0.85312452327564,0.591628024008022,1994,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
132.23138,0.138,0.623,-11.806,1,0.403,127.507,179.49,0,0.610427725145178,0.438168226182242,2000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
332.45995,0.264,1,-13.607,1,0.637,328.255,159.869,0.809,0.60963669793136,0.382593000875661,1971,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
180.24444,3.344,0.281,-8.045,0,0.415,166.435,90.248,0.437,0.456620687221868,0.347766980164034,2005,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
74.34404,5.451,0.268,-20.639,1,0.478,74.344,90.625,0.399,0.821844255124002,0.592439485527809,2004,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
56.13669,0.316,0.626,-15.339,0,0.491,51.304,112.991,0.768,0.589694605246746,0.383863704327714,2002,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
201.16853,0.607,0.634,-7.279,1,0.392,187.548,153.447,0,0.827409365182026,0.576902280989611,1999,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
318.22322,0.113,0.337,-9.154,1,0.532,312.97,114.241,0,0.53446435222876,0.368689372548052,1995,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
205.53098,2.641,0.589,-10.514,1,0.616,196.522,74.961,0.036,0.803810767746571,0.559925868569355,1971,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
202.39628,0.554,0.212,-8.211,0,0.195,193.881,119.448,0.387,0.6797935559498,0.489458258470641,2007,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
296.12363,0,0.015,-9.045,1,0.308,296.124,130.049,0.25,0.696816891790922,0.482100018920323,1976,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
416.7571,0.258,0.406,-18.335,1,0.459,394.536,162.441,0.058,0.772871994591937,0.473700501296778,1983,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
245.31546,0,0.681,-11.163,1,0.509,237.453,80.051,1,0.628274448933007,0.428834536216534,2002,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
100.10077,0.217,0.011,-3.931,0,0.284,96.7,187.232,0,0.484333757966079,0.335935512251548,2001,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
149.89016,0.496,0.409,-10.623,1,0.552,140.661,131.01,0.542,0.547325146971606,0.359709363269764,1990,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
280.24118,0.34,0.279,-8.826,1,0.527,267.32,103.387,0,0.573386724117562,0.32865009638767,2002,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
151.71873,0,0.256,-5.016,0,0.282,147.992,134.054,0.822,0.825962346021387,0.506804744418358,2008,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
203.17995,2.258,0.555,-10.132,0,0.613,189.904,110.032,1,0.478770833861132,0.327875294793054,2005,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
236.59057,0,0.662,-8.695,1,0.571,233.349,88.176,0.622,0.804838888827045,0.457841156094367,2004,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
177.00526,0,0.571,-12.256,1,0.293,166.435,105.85,0,0.593496043831268,0.404897335480111,1968,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
219.48036,0.197,0.475,-8.236,0,0.119,211.296,132.666,0.909,0.481773106518064,0.300383177304237,2005,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
81.50159,0.444,0.377,-18.114,1,0.471,81.502,84.615,0.921,0.629301805676485,0.450779890686823,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220.31628,0.328,0.024,-10.291,0,0.283,198.583,144.447,0.709,0.776598967829546,0.490079584183429,1994,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
86.67383,0.396,0.424,-10.182,0,0.272,81.612,93.298,0.693,0.633402342202128,0.414834940743272,2000,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
235.31057,0.21,0.627,-8.025,0,0.55,227.997,151.211,0,0.442618279635164,0.310078750353825,1990,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
614.00771,0.319,0.719,-21.925,0,0.696,575.692,130.572,0.099,0.425723658046506,0,1996,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
270.47138,0.183,0.886,-2.512,1,0.678,251.606,157.739,0.224,0.839275392927277,0.550762084655907,2002,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
264.88118,0.235,0.565,-5.225,0,0.519,255.286,87.643,0.355,0.751040126112925,0.418193099975516,1995,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
173.42649,0.361,0.794,-8.729,0,0.76,166.446,158.057,0,0.442769650056905,0.294986616555234,1981,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
182.282,0.154,0.573,-13.995,1,0.635,174.295,133.792,0,0.40807191056199,0.313667191806788,1989,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
168.95955,0.177,0.656,-5.176,1,0.542,155.905,91.01,0,0.656728903247611,0.468511466476363,1961,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
260.04853,0,0.026,-8.209,0,0.222,253.608,132.131,0.275,0.724284926643301,0.501360613330889,2000,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
193.74975,0.212,0.167,-18.272,0,0.279,184.361,101.307,0.691,0.366678331092291,0.272471255915561,2005,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
119.06567,4.54,0.444,-10.854,1,0.529,115.722,111.562,0,0.51748057192659,0.432804310302476,1966,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
185.15546,0.116,0.746,-8.794,1,0.683,180.924,223.387,0,0.711893809382246,0.535163042123807,1988,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
160.26077,0,0.157,-4.214,1,0.367,156.665,168.901,0.749,0.689800592800107,0.533842727048855,2010,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
372.27057,0.258,0.61,-8.255,0,0.493,365.958,109.85,0.792,0.524821392870383,0.362162159001537,1993,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
169.84771,0.131,0.405,-7.96,0,0.414,165.5,148.907,0,0.570506936195988,0.423070612085884,1953,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
193.01832,0,0.867,-18.612,1,0.797,184.767,113.384,0.287,0.398846319499471,0.313675752271318,1973,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
212.06159,2.084,0.522,-14.334,1,0.652,203.267,160.026,0.557,0.379734511745538,0.313866099580293,2003,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
160.62649,0,0.783,-15.6,1,0.604,146.187,136.273,0,0.675771369616503,0.435468898815725,1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
215.61424,0.061,0.042,-2.685,1,0.506,196.452,99.963,0.73,0.741848575611821,0.523561641643856,2006,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
464.5873,0.183,0.482,-7.818,0,0.416,457.543,130.005,0.383,0.3872956913072,0.283367108282272,2003,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
188.96934,0.183,0,-8.058,0,0,181.174,180.068,0.768,0.464362590898842,0.417846147713795,2004,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
173.322,0.525,0.376,-30.53,0,0.405,165.785,100.795,0.996,0.574300068277326,0.375593582585173,1934,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
158.45832,0.149,0.35,-15.2,0,0.314,150.744,99.36,0.746,0.616896385668139,0.416503946370026,1991,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
299.93751,0,0.046,-3.533,1,0.18,295.573,205.885,0,0.415487694399316,0.311679480924393,1977,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
239.67302,0.178,0.697,-4.879,0,0.745,234.144,214.941,0.631,0.774037142161492,0.521726647791238,1993,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
249.39057,0.403,0.358,-6.124,1,0.36,243.212,125.328,1,1,0.82677701349066,2006,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
139.78077,0.09,0.349,-4.347,1,0.434,130.775,130.631,0,0.816596710223241,0.553661233297767,2007,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
316.49914,2.27,0.308,-25.106,1,0.492,298.069,30.827,0,0.561370907228341,0.36553375619798,2006,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
315.92444,2.119,0.308,-10.381,0,0.305,311.693,103.377,1,0.749711707473782,0.452380503907477,1969,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
192.10404,0.148,0.403,-11.551,0,0.576,180.849,99.985,0,0.754917645450823,0.507464243114982,2005,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
467.53914,0,0.717,-8.912,1,0.445,463.145,91.364,0.996,0.69300920358103,0.498668874796087,1999,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
740.46649,0,0.537,-10.798,0,0.615,736.729,173.468,0.796,0.84297210825951,0.793412622762873,2007,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
263.6273,2.188,0.096,-15.182,1,0.358,254.729,137.486,0.676,0.556750823055114,0.361587941532167,1984,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
208.56118,0,0.623,-5.05,1,0.536,200.911,210.032,0,0.600546564690043,0.379574247502923,2007,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
257.85424,30.575,0.518,-3.115,1,0.514,247.403,151.401,0,0.827853769866679,0.517328583566032,1999,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
172.06812,0.479,0.48,-9.115,1,0.528,168.67,90.074,0.961,0.676755655322644,0.543706050516837,1994,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
279.84934,0.271,0.565,-8.026,1,0.531,269.276,182.085,0,0.625762202039171,0.449493482721695,1971,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
313.75628,0.17,0.544,-5.646,1,0.394,310.34,145.109,0.704,0.546206711411024,0.354517342610337,1999,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
227.10812,2.252,0,-9.77,1,0,222.999,96.364,0.868,0.518518769247075,0.366268839862691,2009,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
100.362,0,0.038,-7.221,0,0.368,100.362,96.007,1,0.63611920714315,0.363499577135989,2007,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
258.48118,0.34,0.462,-4.745,0,0.408,248.262,91.066,0.972,0.737972528400142,0.555968803751809,2002,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
218.93179,3.878,0.694,-14.225,0,0.696,211.447,164.769,1,0.404499596409459,0.331642439233442,2002,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
291.21261,0.38,0.413,-8.158,1,0.331,282.807,100.862,0.95,0.481180211778088,0.379495650568738,1991,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
217.41669,0.148,0,-5.515,0,0.224,213.031,157.665,0.454,0.585680703872441,0.430544695681143,2009,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
410.06975,4.232,0.03,-10.282,1,0.358,410.07,126.339,0.329,0.668087295560317,0.459387424613138,2006,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
342.59546,2.717,0,-9.616,0,0,331.465,101.831,0.097,0.682101281711417,0.424108277416354,1988,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
513.56689,9.201,0.258,-5.957,1,0.231,506.352,140.997,0.287,0.447804201094649,0.33493728345694,2000,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
88.86812,2.804,0.016,-5.864,0,0.36,82.866,139.238,0.089,0.841136406010952,0.556910567617954,2007,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
52.11383,0,0.275,-4.271,1,0.364,49.911,80.992,0,0.676869596868691,0.384133614306294,2003,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
288.49587,0.164,0.592,-13.915,1,0.64,280.892,240.983,0.69,0.530630809297031,0.371157041294794,2000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
205.13914,0.096,0.009,-3.094,0,0.123,205.139,126.892,1,0.572051286962176,0.450432129913977,2006,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
165.04118,0.264,0.645,-11.222,1,0.58,157.582,198.736,0.326,0.360729205802235,0.26712486735047,2001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
280.97261,0,0.425,-4.167,1,0.549,272.167,131.191,0,0.70901052510291,0.55356617207078,1997,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
466.05016,0.293,0.847,-6.593,0,0.58,454.246,84.1,1,0.889460725348195,0.6194314223109,2008,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
233.97832,0,0.526,-10.819,1,0.64,224.821,154.028,0.913,0.58763067995605,0.366157944895052,1996,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
101.43302,0,0,-14.158,0,0,101.433,75,1,0.056017385643918,0.534429713656658,2002,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
278.96118,0.132,0.513,-13.908,1,0.421,265.381,91.247,0.814,0.604820431918202,0.383877493633567,1988,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
68.362,0.073,0.793,-19.776,1,0.651,65.19,149.91,0.75,0.5675109859285,0.430897608715181,1988,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
165.82485,7.303,0,-4.829,1,0,156.067,189.824,1,0.634764556370744,0.423976263498993,2006,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
226.92526,0.148,0.771,-9.67,1,0.75,215.04,165.038,0,0.744734766782699,0.565045659220708,1996,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
159.68608,0,0.98,-8.871,1,0.727,156.642,136.211,0.909,0.687023631104995,0.475085634411099,1994,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
218.5922,3.228,0.034,-5.41,0,0.362,212.457,124.004,0,0.56261476754775,0.358435364244265,1999,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
188.89098,0.403,0.051,-19.27,1,0.506,183.827,94.73,0.798,0.428252654267278,0.351023682295162,2005,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
204.38159,0,0.429,-6.134,0,0.413,196.824,153.977,0.824,0.588370653419241,0.413237883924545,2005,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
203.96363,2.595,0.529,-10.881,1,0.582,199.918,132.073,0,0.551427306939968,0.389847526573462,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
298.89261,0,0.645,-4.03,0,0.648,290.783,96.521,0.218,0.488206851047057,0.27125059626157,2009,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
79.77751,4.441,0.448,-13.501,0,0.549,69.393,69.234,0.254,0.582837273290865,0.426513686652845,2005,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
267.36281,0,0.506,-4.41,0,0.502,262.891,160.071,0.948,0.675203996967319,0.479308950777694,2009,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
186.06975,0.369,0.492,-2.136,0,0.439,176.495,170.095,0,0.749077779157378,0.447330487171878,2008,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
433.47546,0,0.318,-13.149,0,0.414,433.475,124.086,0.499,0.501890125870173,0.404201575944011,2008,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
233.74322,0,0.512,-3.734,0,0.505,225.448,114.127,0.979,0.749077779157378,0.447330487171878,2005,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
251.21914,0,0.35,-4.518,0,0.448,248.674,102.889,0.989,0.851073008949544,0.590449276812166,2007,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
260.93669,4.505,0.705,-6.121,1,0.631,257.747,122.761,0.671,0.484311162487044,0.351841895697332,2001,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
190.32771,0.154,0.912,-13.374,1,0.768,183.821,86.8,0.85,0.779838091767251,0.568350503202248,1994,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
384.13016,0.387,0.327,-7.479,0,0.489,377.574,102.473,1,0.456852846020873,0.340385429706571,1993,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
163.83955,2.264,0.766,-8.951,1,0.702,156.23,131.554,0.318,0.747684075868632,0.529995832899308,1976,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
153.96526,0,0.724,-16.87,1,0.662,143.418,150.784,0,0.0428482655036885,0.395791273773886,1999,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
324.93669,0.2,0.378,-9.2,1,0.423,310.526,144.005,0.445,0.600195392798816,0.488181389998883,2000,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
213.60281,0,0.579,-10.606,1,0.534,213.603,130.298,0.87,0.833590335096852,0.556477414706974,2005,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
265.84771,0,0.266,-7.855,1,0.269,258.786,124.553,0.983,0.575982702145753,0.371026653978565,1992,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
195.39546,0.282,0.438,-3.215,1,0.428,190.578,172.502,0,0.559317502411821,0.43700191865316,1999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
277.89016,0,0.42,-7.319,0,0.515,261.637,125.05,0.761,0.569988889233877,0.287481174185242,2004,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
115.35628,0.073,0.232,-11.092,1,0.296,109.714,158.304,0.627,0.71332214654672,0.473613189375399,1998,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
277.39383,0.325,0.62,-14.15,1,0.547,265.903,109.889,0.646,0.641197514984205,0.448653471129825,1996,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
214.12526,0.253,0.342,-10.65,1,0.43,205.798,139.95,0,0.833178560890206,0.804219797446721,1998,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
321.48853,0,0.593,-4.146,1,0.319,303.659,156.261,0.435,0.842193350021376,0.550422824859199,1999,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
190.9024,0.218,0.557,-4.531,1,0.524,190.902,91.145,0.664,0.782984211165007,0.675117718829204,2006,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
252.26404,0.297,0.374,-14.655,1,0.231,249.435,162.771,0,0.484893131195544,0.344871922171213,1976,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
290.19383,3.379,0.51,-7.11,0,0.395,287.115,196.013,0,0.439663710601362,0.307366234445093,1992,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
355.05587,0.321,0.809,-9.681,0,0.669,340.468,215.461,0.358,0.577228502777987,0.373552391014156,1999,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
235.12771,0.119,0.813,-8.567,1,0.563,225.686,111.518,0.569,0.636109170871802,0.371573624484865,2007,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
239.33342,0,0.866,-6.947,0,0.557,234.33,179.912,0.331,0.384720138419787,0,2007,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
227.76118,4.319,0.785,-6.53,1,0.745,214.494,90.993,0.42,0.520726487884936,0.35926026411846,2007,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
316.76036,3.257,0.613,-8.724,1,0.612,311.136,145.99,0.434,0.775946183675343,0.621085212054908,1995,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
280.00608,0,0.501,-5.342,1,0.6,276.764,117.574,0.956,0.851351443052588,0.582346373958273,2003,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
192.67873,0.143,0.455,-10.338,1,0.383,184.645,114.495,0.158,0.448892805031596,0.373862970558019,2002,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
161.38404,0,0.052,-3.964,0,0.397,152.282,113.992,0.522,0.889460725348195,0.612067268297802,2006,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
288.62649,0,0.455,-8.149,0,0.395,281.437,150.055,0,0.5675109859285,0.430897608715181,1997,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
153.59955,0.311,0.33,-14.342,0,0.395,143.499,119.317,0.5,0.496224084847206,0.347249716725108,1988,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
197.45914,4.447,0.31,-7.037,0,0.447,188.14,103.476,0.946,0.899934952231732,0.683658060202375,2001,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
259.02975,0.077,0.039,-3.561,1,0.208,252.935,150.064,0.513,0.826075466698595,0.599602642649599,2007,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
272.74404,0.264,0.861,-11.812,1,0.549,257.538,160.028,0.404,0.639436948821841,0.430942043435551,2009,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
216.60689,3.483,0.156,-9.679,0,0.261,203.999,169.875,0,0.593216547939296,0.44490417666664,2006,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
399.98649,0.211,0.664,-7.094,0,0.431,393.694,121.589,1,0.833178526109065,0.804219797446721,1997,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
259.05587,5.95,0.759,-10.399,0,0.675,242.236,90.627,0.474,0.234261758282428,0,2008,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
272.50893,0,0.334,-5.126,1,0.451,259.349,106.967,0.643,0.889613554744026,0.593808365175264,2004,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
162.29832,2.206,0.542,-10.06,1,0.52,156.415,170.995,1,0.817256939293044,0.735208877746994,1974,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
237.60934,0.183,0.438,-14.364,0,0.901,228.722,83.902,0,0.786921231368697,0.495306693411116,2006,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
186.51383,0.148,0.571,-6.54,1,0.517,180.814,165.979,0.364,0.535492536483497,0.466394434402935,1982,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
303.51628,0,0.391,-7.751,1,0.412,289.977,85.006,0.52,0.584998277598722,0.402044105635718,2008,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
125.33506,0.42,0.728,-10.609,1,0.709,116.5,100.06,0.681,0.765254692052453,0.603876486918163,2008,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
168.30649,2.003,0.086,-10.351,1,0.316,168.306,170.217,0,0.733798940436227,0.544257505724526,1994,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
170.81424,0,0.64,-9.681,1,0.6,164.809,107.584,0.719,0.516443779772763,0.386669091706024,2002,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
497.13587,0.717,0.799,-9.507,1,0.81,478.894,96.028,1,0.563421563096902,0.402033856022786,1997,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
47.28118,0.194,0.445,-8.878,0,0.54,44.756,64.101,0.278,0.571640368051586,0.411495406281723,2009,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
309.49832,0.411,0.717,-7.821,1,0.704,300.809,115.072,0,0.410145992310481,0.310309148667955,2006,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
227.39546,2.241,0.152,-8.811,1,0.278,218.552,121.832,0.553,0.515344517974178,0.338999979193127,1999,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
60.21179,0.073,0.048,-7.459,1,0.457,60.212,87.599,1,0.640695920703597,0.449602655973853,2002,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
130.63791,0.086,0.674,-13.143,1,0.659,116.686,87.657,0.826,0.775797362701256,0.601186059455383,1982,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
